Entrez_id	Symbol
5711	PSMD5
26147	PHF19
7185	TRAF1
727	C5
51552	RAB14
2040	STOM
2681	GGTA1P
158135	TTLL11
4702	NDUFA8
26468	LHX6
92400	RBM18
347168	OR1J1
138883	OR1N1
138881	OR1L8
347169	OR1B1
5082	PDCL
54542	RC3H2
10773	ZBTB6
57684	ZBTB26
55342	STRBP
57706	DENND1A
5695	PSMB7
2516	NR5A1
2649	NR6A1
11224	RPL35
286205	SCAI
5537	PPP6C
3309	HSPA5
79109	MAPKAP1
23452	ANGPTL2
6136	RPL12
64855	FAM129B
138428	PTRH1
27433	TOR2A
10044	SH2D3C
2022	ENG
203	AK1
30815	ST6GALNAC6
27090	ST6GALNAC4
138429	PIP5KL1
8818	DPM2
399665	FAM102A
203245	NAIF1
80142	PTGES2
25792	CIZ1
2801	GOLGA2
26995	TRUB2
89891	WDR34
84885	ZDHHC12
10444	ZER1
51490	SPOUT1
883	KYAT1
22845	DOLK
56904	SH3GLB2
1384	CRAT
389792	IER5L
375759	C9orf50
140459	ASB6
9536	PTGES
1861	TOR1A
51759	C9orf78
23048	FNBP1
347148	QRFP
84929	FIBCD1
286336	FAM78A
83549	UCK1
2889	RAPGEF1
9442	MED27
23064	SETX
7270	TTF1
64794	DDX31
158067	AK8
7248	TSC1
5900	RALGDS
26301	GBGT1
29989	OBP2B
28	ABO
6838	SURF6
6837	MED22
6834	SURF1
6836	SURF4
57109	REXO4
11182	SLC2A6
642968	FAM163B
1757	SARDH
8019	BRD3
2219	FCN1
138162	C9orf116
360203	GLT6D1
402381	SOHLH1
157922	CAMSAP1
10422	UBAC1
138151	NACC2
90120	TMEM250
8022	LHX3
169714	QSOX2
728489	DNLZ
6621	SNAPC4
10807	ENTR1
56623	INPP5E
9919	SEC16A
4851	NOTCH1
10555	AGPAT2
414332	LCN10
158062	LCN6
138307	LCN8
389812	LCN15
8721	EDF1
54461	FBXW5
9022	CLIC3
20	ABCA2
2529	FUT7
56654	NPDC1
954	ENTPD2
89958	SAPCD2
29952	DPP7
389816	LRRC26
29882	ANAPC2
286262	TPRN
94107	TMEM203
26012	NSMF
375775	PNPLA7
92715	DPH7
116225	ZMYND19
10771	ZMYND11
414235	PRR26
23560	GTPBP4
22884	WDR37
5214	PFKP
83592	AKR1E2
1645	AKR1C1
8644	AKR1C3
1109	AKR1C4
114131	UCN3
10276	NET1
810	CALML3
54906	FAM208B
84893	FBH1
84991	RBM17
5209	PFKFB3
3698	ITIH2
509	ATP5F1C
83860	TAF3
2625	GATA3
10659	CELF2
79746	ECHDC3
254427	PROSER2
55526	DHTKD1
55176	SEC61A2
8872	CDC123
57118	CAMK1D
10133	OPTN
55388	MCM10
8559	PRPF18
51182	HSPA14
79723	SUV39H2
644890	MEIG1
55301	OLAH
10557	RPP38
9317	PTER
7431	VIM
8027	STAM
653567	TMEM236
4360	MRC1
221074	SLC39A12
783	CACNB2
221079	ARL5B
340895	MALRD1
84898	PLXDC2
8028	MLLT10
100532731	COMMD3-BMI1
9576	SPAG6
219681	ARMC3
22921	MSRB2
256297	PTF1A
220213	OTUD1
56243	KIAA1217
79896	THNSL1
57512	GPR158
53904	MYO3A
2572	GAD2
54518	APBB1IP
23590	PDSS1
84930	MASTL
22931	RAB18
51322	WAC
25805	BAMBI
283080	LINC01517
84569	LYZL1
1326	MAP3K8
6935	ZEB1
79741	CCDC7
1390	CREM
219771	CCNY
219770	GJD4
91074	ANKRD30A
7581	ZNF33A
7587	ZNF37A
9790	BMS1
5979	RET
55454	CSGALNACT2
53828	FXYD4
642819	ZNF487
220992	ZNF485
643236	TMEM72
83937	RASSF4
7570	ZNF22
240	ALOX5
253725	WASHC2C
9721	GPRIN2
5540	NPY4R
195977	ANTXRL
728113	ANXA8L1
387680	WASHC2A
642517	AGAP9
644054	FAM25C
653145	ANXA8
118738	ZNF488
5599	MAPK8
57705	WDFY4
118461	C10orf71
1103	CHAT
6572	SLC18A3
282966	C10orf53
100652748	TIMM23B
8031	NCOA4
4477	MSMB
414189	AGAP6
653308	ASAH2B
5592	PRKG1
22943	DKK1
100463289	MTRNR2L5
55847	CISD1
7321	UBE2D1
7019	TFAM
80114	BICC1
84457	PHYHIPL
983	CDK1
219621	CABCOCO1
84159	ARID5B
22891	ZNF365
84890	ADO
29982	NRBF2
221035	REEP3
347731	LRRTM3
23411	SIRT1
84665	MYPN
3189	HNRNPH3
55749	CCAR1
80312	TET1
219736	STOX1
79009	DDX50
9188	DDX21
26128	KIF1BP
5552	SRGN
9559	VPS26A
6832	SUPV3L1
80201	HKDC1
3098	HK1
23555	TSPAN15
219738	FAM241B
1305	COL13A1
55506	H2AFY2
1979	EIF4EBP2
27143	PALD1
140766	ADAMTS14
8879	SGPL1
219699	UNC5B
55315	SLC29A3
64072	CDH23
9469	CHST3
119504	ANAPC16
54541	DDIT4
90550	MCU
170392	OIT3
25961	NUDT13
317662	FAM149B1
2749	GLUD1P3
170384	FUT11
118487	CHCHD1
23053	ZSWIM8
5328	PLAU
7414	VCL
132	ADK
23522	KAT6B
142891	SAMD8
7417	VDAC2
83938	LRMDA
6229	RPS24
57178	ZMIZ1
10105	PPIF
729262	NUTM2B
653509	SFTPA1
728118	NUTM2A
283008	NUTM2E
80195	TMEM254
219348	PLAC9
84332	DYDC2
84293	FAM213A
81619	TSPAN14
387694	SH2D4B
10718	NRG3
27069	GHITM
387695	C10orf99
92211	CDHR1
5995	RGR
54462	CCSER2
94233	OPN4
11155	LDB3
657	BMPR1A
6623	SNCG
10974	ADIRF
643161	FAM25A
119385	AGAP11
54537	SHLD2
728130	NUTM2D
9562	MINPP1
9060	PAPSS2
5728	PTEN
142910	LIPJ
8513	LIPF
643414	LIPK
643418	LIPN
340654	LIPM
57559	STAMBPL1
355	FAS
3433	IFIT2
3437	IFIT3
439996	IFIT1B
3434	IFIT1
24138	IFIT5
9585	KIF20B
10556	RPP30
84333	PCGF5
143279	HECTD2
80351	TNKS2
9044	BTAF1
54708	MARCH5
3832	KIF11
3087	HHEX
54536	EXOC6
340665	CYP26C1
1592	CYP26A1
55165	CEP55
51196	PLCE1
338557	FFAR4
5146	PDE6C
9211	LGI1
159371	SLC35G1
23232	TBC1D12
3070	HELLS
1562	CYP2C18
1557	CYP2C19
1559	CYP2C9
142827	ACSM6
953	ENTPD1
387707	CC2D2B
54619	CCNJ
9849	ZNF518A
1791	DNTT
84458	LCOR
10023	FRAT1
5223	PGAM1
84287	ZDHHC16
80019	UBTD1
26287	ANKRD2
112817	HOGA1
414157	C10orf62
55361	PI4K2A
83742	MARVELD1
118813	ZFYVE27
401647	GOLGA7B
27291	R3HCC1L
84171	LOXL4
26507	CNNM1
159296	NKX2-3
57089	ENTPD7
51076	CUTC
1244	ABCC2
6319	SCD
7479	WNT8B
55662	HIF1AN
5076	PAX2
55719	SLF2
57715	SEMA4G
56652	TWNK
84445	LZTS2
81855	SFXN3
81621	KAZALD1
3195	TLX1
8945	BTRC
25911	DPCD
79803	HPS6
23082	PPRC1
9221	NOLC1
83401	ELOVL3
8729	GBF1
4791	NFKB2
79176	FBXL15
79847	MFSD13A
51684	SUFU
81603	TRIM8
118980	SFXN2
54838	WBP1L
57412	AS3MT
119032	BORCS7
54805	CNNM2
729020	RPEL1
9118	INA
6877	TAF5
22984	PDCD11
9148	NEURL1
9748	SLK
119392	SFR1
9446	GSTO1
119391	GSTO2
159686	CFAP58
22986	SORCS3
120	ADD3
4601	MXI1
1847	DUSP5
9126	SMC3
282996	RBM20
27250	PDCD4
8036	SHOC2
150	ADRA2A
6975	TECTB
51703	ACSL5
143187	VTI1A
6934	TCF7L2
3026	HABP2
840	CASP7
79949	PLEKHS1
153	ADRB1
374354	NHLRC2
56165	TDRD1
340706	VWA2
57700	FAM160B1
142940	TRUB1
26033	ATRNL1
374355	CCDC172
119548	PNLIPRP3
5406	PNLIP
5407	PNLIPRP1
5408	PNLIPRP2
387712	ENO4
338567	KCNK18
6571	SLC18A2
2018	EMX2
340719	NANOS1
404636	FAM45A
2869	GRK5
9531	BAG3
22876	INPP5F
11196	SEC23IP
196051	PLPP4
55717	WDR11
10579	TACC2
118663	BTBD16
59338	PLEKHA1
387715	ARMS2
5654	HTRA1
118670	FAM24A
118672	PSTK
36	ACADSB
340784	HMX3
3167	HMX2
9184	BUB3
2849	GPR26
51363	CHST15
64077	LHPP
23172	ABRAXAS2
54764	ZRANB1
26098	EDRF1
56647	BCCIP
92565	FANK1
1793	DOCK1
594857	NPS
399823	FOXI2
5791	PTPRE
4255	MGMT
10539	GLRX3
55844	PPP2R2D
282973	JAKMIP3
10570	DPYSL4
80313	LRRC27
170394	PWWP2B
3632	INPP5A
84435	ADGRA1
85442	KNDC1
8433	UTF1
27287	VENTX
118472	ZNF511
118471	PRAP1
196743	PAOX
92170	MTG1
1571	CYP2E1
100288687	DUX4
347688	TUBB8
22982	DIP2C
23185	LARP4B
91734	IDI2
3422	IDI1
105	ADARB2
10531	PITRM1
1316	KLF6
1646	AKR1C2
79861	TUBAL3
51806	CALML5
79754	ASB13
2665	GDI2
54522	ANKRD16
3601	IL15RA
3559	IL2RA
5588	PRKCQ
57713	SFMBT2
80760	ITIH5
22944	KIN
9712	USP6NL
26019	UPF2
11164	NUDT5
83643	CCDC3
221044	UCMA
5264	PHYH
22929	SEPHS1
222389	BEND7
55691	FRMD4A
83641	FAM107B
441549	CDNF
64421	DCLRE1C
414149	ACBD7
221060	C10orf111
9397	NMT2
221061	FAM171A1
8516	ITGA8
80013	MINDY3
389941	C1QL3
6251	RSU1
8029	CUBN
1787	TRDMT1
338596	ST8SIA6
9200	HACD1
221078	NSUN6
10529	NEBL
387638	C10orf113
399726	CASC10
387640	SKIDA1
64215	DNAJC1
340900	EBLN1
5305	PIP4K2A
256815	C10orf67
57584	ARHGAP21
56952	PRTFDC1
219670	ENKUR
10006	ABI1
22852	ANKRD26
10730	YME1L1
91452	ACBD5
374308	PTCHD3
283078	MKX
55130	ARMC4
143098	MPP7
6840	SVIL
57608	JCAD
55149	MTPAP
119180	LYZL2
220929	ZNF438
94134	ARHGAP12
3799	KIF5B
80314	EPC1
3688	ITGB1
8829	NRP1
56288	PARD3
8453	CUL2
8325	FZD8
100288485	MTRNR2L7
57209	ZNF248
219749	ZNF25
7582	ZNF33B
221002	RASGEF1A
3185	HNRNPF
8187	ZNF239
7580	ZNF32
6387	CXCL12
11067	DEPP1
220979	C10orf25
79290	OR13A1
220972	MARCH8
93550	ZFAND4
119016	AGAP4
26095	PTPN20
143162	FRMPD2
83849	SYT15
1517	
5949	RBP3
2658	GDF2
2662	GDF10
58504	ARHGAP22
474354	LRRC18
196740	VSTM4
170370	FAM170B
170371	TMEM273
644168	DRGX
2074	ERCC6
55753	OGDHL
8505	PARG
100287932	TIMM23
56624	ASAH2
259230	SGMS1
29974	A1CF
23283	CSTF2T
4153	MBL2
65217	PCDH15
11130	ZWINT
253430	IPMK
7189	TRAF6
220965	FAM13C
220963	SLC16A9
8030	CCDC6
100507027	MRLN
288	ANK3
9886	RHOBTB1
219623	TMEM26
219790	RTKN2
1959	EGR2
221037	JMJD1C
29119	CTNNA3
56521	DNAJC12
26091	HERC4
220202	ATOH7
64081	PBLD
55680	RUFY2
1763	DNA2
8034	SLC25A16
6865	TACR2
50674	NEUROG3
84883	AIFM2
219743	TYSND1
56681	SAR1A
5464	PPA1
64106	NPFFR1
55222	LRRC20
4838	NODAL
5551	PRF1
219793	TBATA
5092	PCBD1
414152	C10orf105
64115	VSIR
5660	PSAP
9806	SPOCK2
51008	ASCC1
54788	DNAJB12
10367	MICU1
84647	PLA2G12B
5033	P4HA1
11319	ECD
23234	DNAJC9
51021	MRPS16
118491	CFAP70
310	ANXA7
118490	MSS51
5532	PPP3CB
159195	USP54
58529	MYOZ1
79933	SYNPO2L
729092	AGAP5
8509	NDST2
818	CAMK2G
414236	C10orf55
26985	AP3M1
338599	DUPD1
51207	DUSP13
118881	COMTD1
84858	ZNF503
3778	KCNMA1
9231	DLG5
11128	POLR3A
219654	ZCCHC24
729238	SFTPA2
8512	MBL1P
311	ANXA11
4143	MAT1A
143241	DYDC1
340745	LRIT2
26103	LRIT1
2894	GRID1
23063	WAPL
79812	MMRN2
2746	GLUD1
84896	ATAD1
100144748	KLLN
55328	RNLS
118932	ANKRD22
59	ACTA2
9023	CH25H
3988	LIPA
387700	SLC16A12
53354	PANK1
3363	HTR7
27063	ANKRD1
5507	PPP1R3C
143282	FGFBP3
22849	CPEB3
3416	IDE
26509	MYOF
5950	RBP4
118924	FRA10AC1
64318	NOC3L
1558	CYP2C8
9124	PDLIM1
10580	SORBS1
5832	ALDH18A1
26123	TCTN3
29760	BLNK
93377	OPALIN
7093	TLL2
56889	TM9SF3
118788	PIK3AP1
6585	SLIT1
84986	ARHGAP19
23401	FRAT2
23223	RRP12
51013	EXOSC1
64210	MMS19
118812	MORN4
60370	AVPI1
6425	SFRP5
55118	CRTAC1
84795	PYROXD2
3257	HPS1
60495	HPSE2
2805	GOT1
81894	SLC25A28
1355	COX15
23268	DNMBP
1369	CPN1
10613	ERLIN1
1147	CHUK
55280	CWF19L1
282991	BLOC1S2
9033	PKD2L1
25956	SEC31B
4714	NDUFB8
84545	MRPL43
79955	PDZD7
10660	LBX1
27343	POLL
6468	FBXW4
2253	FGF8
10360	NPM3
10724	OGA
30819	KCNIP2
79591	ARMH3
8861	LDB1
5309	PITX3
5662	PSD
79004	CUEDC2
79946	C10orf95
10121	ACTR1A
403	ARL3
1586	CYP17A1
22978	NT5C2
84108	PCGF6
84833	ATP5MD
51063	CALHM2
255022	CALHM1
119395	CALHM3
9644	SH3PXD2A
79991	STN1
1308	COL17A1
80217	CFAP43
85450	ITPRIP
114815	SORCS1
7511	XPNPEP1
10285	SMNDC1
92482	BBIP1
57678	GPAM
64429	ZDHHC6
4892	NRAP
9937	DCLRE1A
55088	CCDC186
84632	AFAP1L2
3983	ABLIM1
2674	GFRA1
143379	C10orf82
259217	HSPA12A
57698	SHTN1
11023	VAX1
118987	PDZD8
22841	RAB11FIP2
63877	FAM204A
2834	PRLHR
143384	CACUL1
8661	EIF3A
119559	SFXN4
10935	PRDX3
6001	RGS10
7073	TIAL1
79892	MCMBP
6144	RPL21
2263	FGFR2
11101	ATE1
54780	NSMCE4A
399814	C10orf120
196792	FAM24B
80007	C10orf88
64376	IKZF5
119587	CPXM2
4942	OAT
390010	NKX1-2
9679	FAM53B
399818	EEF1AKMT2
1488	CTBP2
387718	TEX36
118856	MMP21
7390	UROS
55760	DHX32
8038	ADAM12
118611	C10orf90
642938	FAM196A
119467	CLRN3
4288	MKI67
253738	EBF3
387723	C10orf143
256536	TCERG1L
664	BNIP3
282974	STK32C
84504	NKX6-2
54777	CFAP46
101	ADAM8
10844	TUBGCP2
50632	CALY
282969	FUOM
1892	ECHS1
503542	SPRN
93426	SYCE1
441581	FRG2B
653486	SCGB1C2
113746	ODF3
60626	RIC8A
5719	PSMD13
171389	NLRP6
80162	PGGHG
10581	IFITM2
8519	IFITM1
338707	B4GALNT4
115399	LRRC56
11187	PKP3
81490	PTDSS2
8045	RASSF7
57661	PHRF1
53841	CDHR5
1815	DRD4
283232	TMEM80
64787	EPS8L2
6888	TALDO1
101927423	PANO1
6181	RPLP2
57104	PNPLA2
283229	CRACR2B
977	CD151
7106	TSPAN4
161	AP2A2
101927503	
4583	MUC2
727897	MUC5B
9024	BRSK2
439915	KRTAP5-5
440023	KRTAP5-6
90019	SYT8
7136	TNNI2
4046	LSP1
7140	TNNT3
6150	MRPL23
10077	TSPAN32
975	CD81
10078	TSSC4
3784	KCNQ1
5002	SLC22A18
7221	TRPC2
417	ART1
27315	PGAP2
6786	STIM1
6240	RRM1
119774	OR52K2
390036	OR52K1
119772	OR52M1
143502	OR52I2
390037	OR52I1
390038	OR51D1
143503	OR51E1
56547	MMP26
119694	OR51F2
401665	OR51T1
119687	OR51A7
119682	OR51L1
119679	OR52J3
390058	OR51B6
390059	OR51M1
390061	OR51Q1
390064	OR51I2
390066	OR52D1
340980	OR52B6
117854	TRIM6
10346	TRIM22
390072	OR52N4
387748	OR56B1
390077	OR52N2
390081	OR52E4
390083	OR56A3
196335	OR56B4
120787	OR52W1
160298	C11orf42
1262	CNGA4
887	CCKBR
6609	SMPD1
26515	TIMM10B
144132	DNHD1
3611	ILK
144125	OR2AG1
144124	OR10A5
341276	OR10A2
283297	OR10A4
120775	OR2D3
7762	ZNF215
338323	NLRP14
27288	RBMXL2
143425	SYT9
283298	OLFML1
8495	PPFIBP2
51700	CYB5R2
8665	EIF3F
7275	TUB
6157	RPL27A
56672	AKIP1
10527	IPO7
7702	ZNF143
7465	WEE1
23075	SWAP70
133	ADM
272	AMPD3
9646	CTR9
55031	USP47
27122	DKK3
9645	MICAL2
84953	MICAL2
55742	PARVA
7003	TEAD1
644943	RASSF10
406	ARNTL
84188	FAR1
10418	SPON1
5140	PDE3B
797	CALCB
387755	INSC
102724957	
10944	C11orf58
4925	NUCB2
374383	NCR3LG1
340990	OTOG
4654	MYOD1
3746	KCNC1
117195	MRGPRX3
117196	MRGPRX4
6288	SAA1
2965	GTF2H1
3939	LDHA
3948	LDHC
160287	LDHAL6A
100506540	SPTY2D1OS
144110	TMEM86A
54503	ZDHHC13
89797	NAV2
10553	HTATIP2
10196	PRMT3
9152	SLC6A5
4745	NELL1
203859	ANO5
57084	SLC17A6
2620	GAS2
338645	LUZP2
63982	ANO3
387758	FIBIN
8424	BBOX1
196074	METTL15
2488	FSHB
120534	ARL14EP
120526	DNAJC24
26610	ELP4
5954	RCN1
10480	EIF3M
79056	PRRG4
79832	QSER1
91614	DEPDC7
55346	TCP11L1
10114	HIPK3
25758	KIAA1549L
4076	CAPRIN1
55226	NAT10
847	CAT
26298	EHF
8050	PDHX
960	CD44
24147	FJX1
54765	TRIM44
143458	LDLRAD3
79899	PRR5L
5896	RAG1
119710	C11orf74
8539	API5
55761	TTC17
390110	ACCSL
221120	ALKBH3
387763	C11orf96
84680	ACCS
2132	EXT2
3732	CD82
90139	TSPAN18
56981	PRDM11
55343	SLC35C1
1408	CRY2
9479	MAPK8IP1
120071	LARGE2
90993	CREB3L1
8525	DGKZ
4192	MDK
9776	ATG13
79797	ZNF408
2147	F2
79096	C11orf49
1643	DDB2
10062	NR1H3
8567	MADD
91252	SLC39A13
114971	PTPMT1
4722	NDUFS3
399888	FAM180B
119765	OR4B1
119764	OR4X2
390113	OR4X1
256148	OR4S1
256144	OR4C3
403253	OR4A47
283116	TRIM49B
283092	OR4C13
119749	OR4C46
79097	TRIM48
81327	OR4A16
81328	OR4A15
81309	OR4C15
219428	OR4C16
81300	OR4P4
219431	OR4S2
219432	OR4C6
390142	OR5D13
219436	OR5D14
219437	OR5L1
219438	OR5D18
26338	OR5L2
390144	OR5D16
84767	TRIM51
219447	OR5AS1
120586	OR8I2
390151	OR8H2
390152	OR8H3
282775	OR5J2
390154	OR5T3
390155	OR5T1
219473	OR8K3
390157	OR8K1
219477	OR8J1
219417	OR8U1
219493	OR5AR1
390174	OR9G1
390181	OR5AK2
219527	LRRC55
5024	P2RX3
349667	RTN4RL2
219537	SMTNL1
710	SERPING1
10978	CLP1
25921	ZDHHC5
1500	CTNND1
280636	SELENOH
219952	OR6Q1
219956	OR9Q1
219957	OR9Q2
219959	OR1S1
1270	CNTF
92292	GLYATL1
374393	FAM111B
63901	FAM111A
23220	DTX4
390195	OR5AN1
219982	OR5A1
219983	OR4D6
390197	OR4D10
219986	OR4D11
390199	OR4D9
6809	STX3
219990	OOSP2
932	MS4A3
2206	MS4A2
51338	MS4A4A
245802	MS4A6E
84689	MS4A14
64232	MS4A5
931	MS4A1
54860	MS4A12
503497	MS4A13
83661	MS4A8
728588	MS4A18
219995	MS4A15
341116	MS4A10
79080	CCDC86
22917	ZP1
79073	TMEM109
54972	TMEM132A
923	CD6
921	CD5
643834	PGA3
26007	TKFC
51524	TMEM138
51259	TMEM216
54949	SDHAF2
220004	PPP1R32
390205	LRRC10B
747	DAGLA
745	MYRF
9415	FADS2
7439	BEST1
3619	INCENP
10648	SCGB1D1
4246	SCGB2A1
10647	SCGB1D2
4250	SCGB2A2
80150	ASRGL1
7356	SCGB1A1
6094	ROM1
751071	CSKMT
790955	UQCC3
2785	GNG3
283237	TTC9C
5436	POLR2G
10629	TAF6L
374395	TMEM179B
6520	SLC3A2
387775	SLC22A10
114571	SLC22A9
85329	LGALS12
5920	RARRES3
10313	RTN3
144097	SPINDOC
2011	MARK2
79829	NAA40
1351	COX8A
55611	OTUB1
23769	FLRT1
10963	STIP1
83706	FERMT3
84304	NUDT22
3338	DNAJC4
7423	VEGFB
2286	FKBP2
5331	PLCB3
56834	GPR137
25858	CATSPERZ
2101	ESRRA
25824	PRDX5
283234	CCDC88B
8986	RPS6KA4
55867	SLC22A11
116085	SLC22A12
5526	PPP2R5B
402	ARL2
29901	SAC3D1
7542	ZFPL1
738	VPS51
7108	TM7SF2
741	ZNHIT2
740	MRPL49
387778	SPDYC
823	CAPN1
23649	POLA2
10435	CDC42EP2
5977	DPF2
220359	TIGD3
83786	FRMD8
57410	SCYL1
10534	SSSCA1
23625	FAM89B
254102	EHBP1L1
399909	PCNX3
6494	SIPA1
10524	KAT5
5017	OVOL1
254122	SNX32
80198	MUS81
1521	CTSW
11007	CCDC85B
10589	DRAP1
254187	TSGA10IP
9092	SART1
8815	BANF1
1474	CST6
10992	SF3B2
55690	PACS1
64837	KLC2
81876	RAB1B
254263	CNIH2
256472	TMEM151A
266743	NPAS4
246330	PELI3
10072	DPP3
582	BBS1
89	ACTN3
9973	CCS
10432	RBM14
5936	RBM4
79703	C11orf80
9986	RCE1
78999	LRFN4
254439	C11orf86
91683	SYT12
29984	RHOD
22992	KDM2A
156	GRK2
338692	ANKRD13D
54961	SSH3
5883	RAD9A
374403	TBC1D10C
57571	CARNS1
6199	RPS6KB2
57010	CABP4
9049	AIP
2950	GSTP1
4723	NDUFV1
221	ALDH3B1
4728	NDUFS8
10312	TCIRG1
4041	LRP5
55291	PPP6R3
51083	GAL
3508	IGHMBP2
219931	TPCN2
26579	MYEOV
102724265	
595	CCND1
55107	ANO1
8772	FADD
8500	PPFIA1
2017	CTTN
55191	NADSYN1
440050	KRTAP5-7
3846	KRTAP5-9
387273	KRTAP5-10
55199	FAM86C1
245911	DEFB108B
55298	RNF121
10068	IL18BP
220074	
2352	FOLR3
2350	FOLR2
2348	FOLR1
3636	INPPL1
89849	ATG16L2
5029	P2RY2
5031	P2RY6
9828	ARHGEF17
84957	RELT
58473	PLEKHB1
51642	MRPL48
80227	PAAF1
374407	DNAJB13
51400	PPME1
10714	POLD3
254225	RNF169
10825	NEU3
11309	SLCO2B1
100507050	TPBGL
6188	RPS3
871	SERPINH1
80168	MOGAT2
84649	DGAT2
7405	UVRAG
100506127	GVQW3
56946	EMSY
25987	TSKU
55331	ACER3
192134	B3GNT6
726	CAPN5
4975	OMP
4647	MYO7A
282679	AQP11
28971	AAMDC
7069	THRSP
57558	USP35
6234	RPS28
220042	DDIAS
51585	PCF11
338699	ANKRD42
55863	TMEM126B
84233	TMEM126A
220047	CCDC83
8726	EED
51501	HIKESHI
60494	CCDC81
11098	PRSS23
65084	TMEM135
7299	TYR
219595	FOLH1B
729384	TRIM49D2
390231	TRIM77
642623	UBTFL1
10003	NAALAD2
120114	FAT3
4544	MTNR1B
159989	DEUP1
85459	CEP295
28970	C11orf54
9440	MED17
341208	HEPHL1
24145	PANX1
390243	IZUMO1R
54851	ANKRD49
643037	C11orf97
2526	FUT4
143689	PIWIL4
154810	AMOTL1
55693	KDM4D
390245	KDM4E
10929	SRSF8
23052	ENDOD1
9702	CEP57
8690	JRKL
53942	CNTN5
57562	CEP126
85016	CFAP300
10413	YAP1
330	BIRC3
329	BIRC2
79659	DYNC2H1
414301	DDI1
2893	GRIA4
60496	AASDHPPT
55531	ELMOD1
54734	RAB39A
8065	CUL5
38	ACAT1
472	ATM
1662	DDX10
399947	C11orf87
85463	ZC3H12C
2230	FDX1
341032	C11orf53
120376	COLCA2
399949	C11orf88
143903	LAYN
23235	SIK2
64776	C11orf1
3316	HSPB2
91894	C11orf52
85458	DIXDC1
1737	DLAT
55216	NKAPD1
6392	SDHD
83875	BCO2
56158	TEX12
5805	PTS
4684	NCAM1
54970	TTC12
255239	ANKK1
644672	CLDN25
9177	HTR3B
3359	HTR3A
7704	ZBTB16
4837	NNMT
10179	RBM7
25996	REXO2
120406	NXPE2
345	APOC3
9159	PCSK7
5049	PAFAH1B2
51092	SIDT2
6876	TAGLN
257160	RNF214
22897	CEP164
3587	IL10RA
56649	TMPRSS4
916	CD3E
917	CD3G
9354	UBE4A
10632	ATP5MG
4297	KMT2A
143941	TTC36
84866	TMEM25
372	ARCN1
23187	PHLDB1
643	CXCR5
7379	UPK2
283150	FOXR1
338657	CCDC84
51399	TRAPPC4
55823	VPS11
3145	HMBS
9854	C2CD2L
25988	HINFP
64137	ABCG4
79671	NLRX1
79849	PDZD3
867	CBL
79102	RNF26
220323	OAF
25833	POU2F3
219902	TMEM136
23365	ARHGEF12
2900	GRIK4
219899	TBCEL
7007	TECTA
6309	SC5D
6653	SORL1
84959	UBASH3B
56253	CRTAM
79864	JHY
57476	GRAMD1B
338662	OR8D4
219875	OR4D5
390264	OR10G4
219870	OR10G9
219869	OR10G8
4013	VWA5A
219865	OR8G5
26497	OR10D3
26492	OR8G2P
390275	OR8A1
116337	PANX3
84897	TBRG1
53340	SPA17
4900	NRGN
64221	ROBO3
641654	HEPN1
80071	CCDC15
219855	SLC37A2
63876	PKNOX2
403312	
9538	EI24
3703	STT3A
1111	CHEK1
100169851	PATE3
399968	PATE4
219844	HYLS1
29118	DDX25
79607	FAM118B
55572	FOXRED1
114609	TIRAP
28960	DCPS
6484	ST3GAL4
2313	FLI1
3762	KCNJ5
8538	BARX2
120224	TMEM45B
334	APLP2
6768	ST14
170689	ADAMTS15
283171	C11orf44
50863	NTM
83700	JAM3
112936	VPS26B
27034	ACAD8
112937	GLB1L3
89944	GLB1L2
51272	BET1L
23410	SIRT3
387733	IFITM5
10410	IFITM3
59307	SIGIRR
338440	ANO9
6050	RNH1
3265	HRAS
256329	LMNTD2
3665	IRF7
6343	SCT
10522	DEAF1
347862	GATD1
51286	CEND1
79751	SLC25A22
55367	PIDD1
5441	POLR2L
66005	CHID1
4588	MUC6
54472	TOLLIP
81532	MOB2
1850	DUSP8
387264	KRTAP5-1
440021	KRTAP5-2
387266	KRTAP5-3
387267	KRTAP5-4
402778	IFITM10
3481	IGF2
723961	INS-IGF2
3630	INS
7054	TH
430	ASCL2
29125	C11orf21
29850	TRPM5
10984	KCNQ1OT1
1028	CDKN1C
5003	SLC22A18AS
7262	PHLDA2
4676	NAP1L4
833	CARS
114879	OSBPL5
386746	MRGPRG
116534	MRGPRE
7748	ZNF195
116969	ART5
57053	CHRNA10
4928	NUP98
391	RHOG
143496	OR52B4
6737	TRIM21
143501	C11orf40
55128	TRIM68
81285	OR51E2
256892	OR51F1
119695	OR52R1
119692	OR51S1
81282	OR51G2
79324	OR51G1
401666	OR51A4
401667	OR51A2
119678	OR52E2
390054	OR52A5
23538	OR52A1
283111	OR51V1
3043	HBB
3045	HBD
3048	HBG2
282763	OR51B5
79339	OR51B4
79345	OR51B2
390063	OR51I1
50613	UBQLN3
143630	UBQLNL
390067	OR52H1
85363	TRIM5
390075	OR52N5
79473	OR52N1
390078	OR52E6
390079	OR52E8
390084	OR56A5
338751	OR52L1
120793	OR56A4
120796	OR56A1
255725	OR52B2
84067	FAM160A2
112464	CAVIN3
322	APBB1
3263	HPX
10612	TRIM3
23647	ARFIP2
23378	RRP8
6881	TAF10
1200	TPP1
8642	DCHS1
63875	MRPL17
